year,stationName,ridership,longitude,latitude
2018,Zhongshan Elementary School,6057720,121.5276644722842,25.062650999595398
2018,Xingtian Temple,9816408,121.53315637381542,25.057966034949423
2018,Dongmen,9084958,121.52832177315834,25.033927618168192
2018,Luzhou,4629166,121.46435733713015,25.091563669599626
2018,Sanmin Senior High School,4346650,121.47324093434406,25.085670389689398
2018,St. Ignatius High School,4312726,121.4796160953184,25.08074178667732
2018,Sanhe Junior High School,4267851,121.48634726047001,25.0768077912848
2018,Sanchong Elementary School,4234496,121.49744089647399,25.069935147639686
2018,Huilong,3448246,121.41266279325664,25.02251715705777
2018,Danfeng,3181826,121.4226990725201,25.028921091574322
2018,Shisizhang,0,121.52868133414427,24.983975049022394
2018,Xiulang Bridge,0,121.52412027765467,24.99046028425729
2018,Jingping,0,121.5159472146019,24.9921677687474
2018,Zhonghe,0,121.49685451610128,25.001725087459377
2018,Qiaohe,0,121.49022630210679,25.004590667817993
2018,Zhongyuan,0,121.48335433974322,25.008508753264476
2018,Banxin,0,121.47293039513582,25.014002570888305
2018,Y-Banqiao,0,121.46469,25.01554
2018,Xinpu Minsheng,0,121.46697,25.0263
2018,Xingfu,0,121.45990194656648,25.049783726031855
2018,New Taipei Industrial Park,0,121.45957785560667,25.061081616149394
2019,Songshan Airport,2088370,121.55163511046534,25.063104462027813
2019,Zhongshan Junior High School,5121762,121.54421643863033,25.06080611270273
2019,Nanjing Fuxing,13782338,121.54403933590369,25.052292279432056
2019,Zhongxiao Fuxing,17588313,121.54379399916067,25.041602162432408
2019,Daan,8877145,121.5436261083644,25.0328205730737
2019,Technology Building,5132054,121.54345147194539,25.025991976477005
2019,Liuzhangli,4053070,121.55305797318083,25.023844875733175
2019,Linguang,1571509,121.55882703203744,25.018523230734115
2019,Xinhai,1100542,121.55701024355297,25.005383562847964
2019,Wanfang Hospital,4841524,121.55802856133452,24.999504452038764
2019,Wanfang Community,832569,121.56806667867862,24.998607713500114
2019,Muzha,1533368,121.57317598186135,24.998253352528412
2019,Taipei Zoo,3011165,121.57932507629135,24.99827748528025
2019,Dazhi,3355182,121.54814855983457,25.080477334160324
2019,Jiannann Rd.,4404338,121.55560715358948,25.08489845647162
2019,Xihu,5417432,121.5672124577793,25.08216141473821
2019,Gangquian,5322083,121.57528311843348,25.079995003678402
2019,Wende,1938547,121.58496851543221,25.078533106268527
2019,Neihu,3306990,121.59420587019453,25.083505565019824
2019,Dahu Park,1256813,121.6023129070467,25.08380866638897
2019,Huzhou,2914596,121.60724154576957,25.072689271218778
2019,Donghu,2991020,121.61173723205351,25.06757795298427
2019,Nangang Software Park,1767939,121.61595418159499,25.0598989938964
2019,Taipei Nangang Exhibition Center,10709782,121.61762249277858,25.0545656791777
2019,Xiaobitan,1199684,121.53529784254445,24.969554205353514
2019,Xindian,4629378,121.53761004105189,24.957871647770506
2019,Xindian District Office,4178936,121.54129865593423,24.9673944308081
2019,Qizhang,6049060,121.54291090576598,24.975082925897777
2019,Dapinglin,7478901,121.5413660346038,24.98291383339667
2019,Jingmei,6192243,121.5409209921252,24.993178356596204
2019,Wanlong,3614736,121.53900226954173,25.00196532519868
2019,Gongguan,10821791,121.53434703188556,25.01470748237314
2019,Taipower Building,6671808,121.52818732580072,25.02069268144765
2019,Guting,11814612,121.52256794084464,25.026885634859767
2019,Chiang Kai-Shek Memorial Hall,10740118,121.51704931955275,25.03427427019356
2019,Xiaonannmen,3445629,121.510781764249,25.035672778690685
2019,Dingxi,13266045,121.51544988024695,25.0136186456844
2019,Yongan Market,9671140,121.51112538697048,25.00255587953482
2019,Jingan,9051042,121.5050907781828,24.993922031758036
2019,Nanshijiao,7847576,121.50917264645942,24.99040853151986
2019,NTU Hospital,8345174,121.51622007732429,25.041827029154884
2019,Taipei Main Station,58299758,121.5174380246453,25.046233083441123
2019,Zhongshan,15932910,121.52039689994804,25.052675664748175
2019,Shuanglian,8335587,121.52070999301614,25.05764686024377
2019,Minquan W. Rd.,8528964,121.51936274027929,25.06287666536337
2019,Yuanshan,10541094,121.52013178478053,25.071380222093712
2019,Jiantan,12319464,121.52496914164323,25.084236417468688
2019,Shilin,10794250,121.52619154203938,25.093473979666292
2019,Zhishan,8561182,121.52254228458312,25.10281102722776
2019,Mingde,4398884,121.51882040916377,25.10979393588559
2019,Shipai,11046579,121.51564228487027,25.114420305321463
2019,Qilian,2584740,121.5062648104665,25.12085794562379
2019,Qiyan,3088372,121.50108298243138,25.125584855497433
2019,Beitou,6724520,121.49859115986241,25.131907048775716
2019,Xinbeitou,2363438,121.50253117138534,25.136936401899067
2019,Fuxinggang,1310270,121.48520813535161,25.137446811852804
2019,Zhongyi,1124052,121.4731222409703,25.13075088521668
2019,Guandu,4366638,121.46719972493716,25.12578471313959
2019,Zhuwei,3433246,121.45945645181078,25.13694903321136
2019,Hongshulin,3889120,121.45895451204613,25.154114157533733
2019,Tamsui,14021744,121.4452583081884,25.167993283329395
2019,Dingpu,3014828,121.41927,24.95975
2019,Yongning,4935022,121.43682729636676,24.967220823923835
2019,Tucheng,2653936,121.4444515781318,24.97322601982389
2019,Haishan,7737618,121.44887528615253,24.985548276090636
2019,Far Eastern Hospital,8419135,121.45264887598302,24.998589027397475
2019,Fuzhong,11052320,121.45921891977315,25.008934844943454
2019,BL-Banqiao,16039491,121.46242,25.01409
2019,Xinpu,14660798,121.46798702828231,25.022995948446365
2019,Jiangzicui,9221414,121.4722367606001,25.029904942785876
2019,Longshan Temple,11473466,121.50122086189029,25.035229130503158
2019,Ximen,28163412,121.50848773359857,25.042212597087047
2019,Shandao Temple,7947668,121.5233401885831,25.044813009018718
2019,Zhongxiao Xinsheng,12390182,121.53291875841308,25.042354841091935
2019,Zhongxiao Dunhua,13038860,121.54965595628077,25.04149480094372
2019,Sun Yat-Sen Memorial Hall,8381832,121.5576889492678,25.04134746745301
2019,Taipei City Hall,23207876,121.5652594540565,25.04117889109046
2019,Yongchun,7091485,121.57587285864736,25.040863616679307
2019,Houshanpi,6003022,121.58200407698276,25.04427855362814
2019,Kunyang,4890374,121.5930201123863,25.050188656620406
2019,Nangang,6799450,121.60763420834738,25.052178378321834
2019,Xiangshan,4766906,121.57066633691176,25.032793324340496
2019,Taipei101/World Trade Center,12914854,121.56349009453884,25.03297947915487
2019,Xinyi Anhe,6538686,121.55323253075672,25.03315004254659
2019,Daan Park,3285216,121.5353080284314,25.03353525107303
2019,Beimen,4884380,121.5102786459113,25.049294237623993
2019,Songjiang Nanjing,13006889,121.53304925954893,25.052024514344147
2019,Taipei Arena,8310212,121.55200315528758,25.05164724218637
2019,Nanjing Sanmin,8388892,121.5643968828404,25.05143632091201
2019,Songshan,8863238,121.57773339237647,25.050001706485414
2019,Fu Jen University,4080164,121.43581241981629,25.032768730074984
2019,Xinzhuang,3944936,121.45231789675648,25.03614790870418
2019,Touqianzhuang,1842716,121.46162455915298,25.03960733108286
2019,Xianse Temple,1577137,121.4721227936169,25.04652687090844
2019,Sanchong,2539296,121.48394655537149,25.05559949906261
2019,Cailiao,3549905,121.49113831824576,25.059648334719515
2019,Taipei Bridge,3583354,121.49986798026123,25.062943649795628
2019,Daqiaotou,4722492,121.51284877945061,25.062922384403873
2019,Zhongshan Elementary School,6219410,121.5276644722842,25.062650999595398
2019,Xingtian Temple,10222464,121.53315637381542,25.057966034949423
2019,Dongmen,9550685,121.52832177315834,25.033927618168192
2019,Luzhou,4949496,121.46435733713015,25.091563669599626
2019,Sanmin Senior High School,4365431,121.47324093434406,25.085670389689398
2019,St. Ignatius High School,4477407,121.4796160953184,25.08074178667732
2019,Sanhe Junior High School,4416934,121.48634726047001,25.0768077912848
2019,Sanchong Elementary School,4305368,121.49744089647399,25.069935147639686
2019,Huilong,3593569,121.41266279325664,25.02251715705777
2019,Danfeng,3346092,121.4226990725201,25.028921091574322
2019,Shisizhang,0,121.52868133414427,24.983975049022394
2019,Xiulang Bridge,0,121.52412027765467,24.99046028425729
2019,Jingping,0,121.5159472146019,24.9921677687474
2019,Zhonghe,0,121.49685451610128,25.001725087459377
2019,Qiaohe,0,121.49022630210679,25.004590667817993
2019,Zhongyuan,0,121.48335433974322,25.008508753264476
2019,Banxin,0,121.47293039513582,25.014002570888305
2019,Y-Banqiao,0,121.46469,25.01554
2019,Xinpu Minsheng,0,121.46697,25.0263
2019,Xingfu,0,121.45990194656648,25.049783726031855
2019,New Taipei Industrial Park,0,121.45957785560667,25.061081616149394
2020,Songshan Airport,1445689,121.55163511046534,25.063104462027813
2020,Zhongshan Junior High School,4530029,121.54421643863033,25.06080611270273
2020,Nanjing Fuxing,12528536,121.54403933590369,25.052292279432056
2020,Zhongxiao Fuxing,14802750,121.54379399916067,25.041602162432408
2020,Daan,7901826,121.5436261083644,25.0328205730737
2020,Technology Building,4570170,121.54345147194539,25.025991976477005
2020,Liuzhangli,3681302,121.55305797318083,25.023844875733175
2020,Linguang,1385210,121.55882703203744,25.018523230734115
2020,Xinhai,1040166,121.55701024355297,25.005383562847964
2020,Wanfang Hospital,4223810,121.55802856133452,24.999504452038764
2020,Wanfang Community,761654,121.56806667867862,24.998607713500114
2020,Muzha,1406859,121.57317598186135,24.998253352528412
2020,Taipei Zoo,2027288,121.57932507629135,24.99827748528025
2020,Dazhi,2966173,121.54814855983457,25.080477334160324
2020,Jiannann Rd.,3673922,121.55560715358948,25.08489845647162
2020,Xihu,5107888,121.5672124577793,25.08216141473821
2020,Gangquian,4991722,121.57528311843348,25.079995003678402
2020,Wende,1785572,121.58496851543221,25.078533106268527
2020,Neihu,3088794,121.59420587019453,25.083505565019824
2020,Dahu Park,1157288,121.6023129070467,25.08380866638897
2020,Huzhou,2678476,121.60724154576957,25.072689271218778
2020,Donghu,2704314,121.61173723205351,25.06757795298427
2020,Nangang Software Park,1696210,121.61595418159499,25.0598989938964
2020,Taipei Nangang Exhibition Center,9542786,121.61762249277858,25.0545656791777
2020,Xiaobitan,1310824,121.53529784254445,24.969554205353514
2020,Xindian,4176934,121.53761004105189,24.957871647770506
2020,Xindian District Office,3897555,121.54129865593423,24.9673944308081
2020,Qizhang,5495248,121.54291090576598,24.975082925897777
2020,Dapinglin,7664377,121.5413660346038,24.98291383339667
2020,Jingmei,5593188,121.5409209921252,24.993178356596204
2020,Wanlong,3365252,121.53900226954173,25.00196532519868
2020,Gongguan,9166549,121.53434703188556,25.01470748237314
2020,Taipower Building,5791134,121.52818732580072,25.02069268144765
2020,Guting,10702999,121.52256794084464,25.026885634859767
2020,Chiang Kai-Shek Memorial Hall,8194875,121.51704931955275,25.03427427019356
2020,Xiaonannmen,3091825,121.510781764249,25.035672778690685
2020,Dingxi,11900814,121.51544988024695,25.0136186456844
2020,Yongan Market,8606719,121.51112538697048,25.00255587953482
2020,Jingan,8575138,121.5050907781828,24.993922031758036
2020,Nanshijiao,6842994,121.50917264645942,24.99040853151986
2020,NTU Hospital,7110006,121.51622007732429,25.041827029154884
2020,Taipei Main Station,46066421,121.5174380246453,25.046233083441123
2020,Zhongshan,14012938,121.52039689994804,25.052675664748175
2020,Shuanglian,6805494,121.52070999301614,25.05764686024377
2020,Minquan W. Rd.,7478864,121.51936274027929,25.06287666536337
2020,Yuanshan,9012695,121.52013178478053,25.071380222093712
2020,Jiantan,9228568,121.52496914164323,25.084236417468688
2020,Shilin,9022412,121.52619154203938,25.093473979666292
2020,Zhishan,7647246,121.52254228458312,25.10281102722776
2020,Mingde,4025472,121.51882040916377,25.10979393588559
2020,Shipai,9717882,121.51564228487027,25.114420305321463
2020,Qilian,2338257,121.5062648104665,25.12085794562379
2020,Qiyan,2652967,121.50108298243138,25.125584855497433
2020,Beitou,6082384,121.49859115986241,25.131907048775716
2020,Xinbeitou,1805612,121.50253117138534,25.136936401899067
2020,Fuxinggang,1206924,121.48520813535161,25.137446811852804
2020,Zhongyi,1021532,121.4731222409703,25.13075088521668
2020,Guandu,4121435,121.46719972493716,25.12578471313959
2020,Zhuwei,3082673,121.45945645181078,25.13694903321136
2020,Hongshulin,3688732,121.45895451204613,25.154114157533733
2020,Tamsui,11274979,121.4452583081884,25.167993283329395
2020,Dingpu,2978538,121.41927,24.95975
2020,Yongning,4325506,121.43682729636676,24.967220823923835
2020,Tucheng,2521100,121.4444515781318,24.97322601982389
2020,Haishan,7215760,121.44887528615253,24.985548276090636
2020,Far Eastern Hospital,7626344,121.45264887598302,24.998589027397475
2020,Fuzhong,9923848,121.45921891977315,25.008934844943454
2020,BL-Banqiao,13717734,121.46242,25.01409
2020,Xinpu,12895436,121.46798702828231,25.022995948446365
2020,Jiangzicui,8471871,121.4722367606001,25.029904942785876
2020,Longshan Temple,9235767,121.50122086189029,25.035229130503158
2020,Ximen,20726160,121.50848773359857,25.042212597087047
2020,Shandao Temple,6797618,121.5233401885831,25.044813009018718
2020,Zhongxiao Xinsheng,10409318,121.53291875841308,25.042354841091935
2020,Zhongxiao Dunhua,11400255,121.54965595628077,25.04149480094372
2020,Sun Yat-Sen Memorial Hall,6814112,121.5576889492678,25.04134746745301
2020,Taipei City Hall,20926602,121.5652594540565,25.04117889109046
2020,Yongchun,6577621,121.57587285864736,25.040863616679307
2020,Houshanpi,5403068,121.58200407698276,25.04427855362814
2020,Kunyang,4651688,121.5930201123863,25.050188656620406
2020,Nangang,6432136,121.60763420834738,25.052178378321834
2020,Xiangshan,4406731,121.57066633691176,25.032793324340496
2020,Taipei101/World Trade Center,9260678,121.56349009453884,25.03297947915487
2020,Xinyi Anhe,5984619,121.55323253075672,25.03315004254659
2020,Daan Park,2886416,121.5353080284314,25.03353525107303
2020,Beimen,3962388,121.5102786459113,25.049294237623993
2020,Songjiang Nanjing,11334730,121.53304925954893,25.052024514344147
2020,Taipei Arena,7293460,121.55200315528758,25.05164724218637
2020,Nanjing Sanmin,7355716,121.5643968828404,25.05143632091201
2020,Songshan,7431514,121.57773339237647,25.050001706485414
2020,Fu Jen University,3894684,121.43581241981629,25.032768730074984
2020,Xinzhuang,3577506,121.45231789675648,25.03614790870418
2020,Touqianzhuang,1963146,121.46162455915298,25.03960733108286
2020,Xianse Temple,1518754,121.4721227936169,25.04652687090844
2020,Sanchong,2238429,121.48394655537149,25.05559949906261
2020,Cailiao,3293954,121.49113831824576,25.059648334719515
2020,Taipei Bridge,3267654,121.49986798026123,25.062943649795628
2020,Daqiaotou,4250520,121.51284877945061,25.062922384403873
2020,Zhongshan Elementary School,5454575,121.5276644722842,25.062650999595398
2020,Xingtian Temple,9044966,121.53315637381542,25.057966034949423
2020,Dongmen,7819379,121.52832177315834,25.033927618168192
2020,Luzhou,4629006,121.46435733713015,25.091563669599626
2020,Sanmin Senior High School,3973050,121.47324093434406,25.085670389689398
2020,St. Ignatius High School,4103452,121.4796160953184,25.08074178667732
2020,Sanhe Junior High School,4057064,121.48634726047001,25.0768077912848
2020,Sanchong Elementary School,3919936,121.49744089647399,25.069935147639686
2020,Huilong,3462475,121.41266279325664,25.02251715705777
2020,Danfeng,3212160,121.4226990725201,25.028921091574322
2020,Shisizhang,303426,121.52868133414427,24.983975049022394
2020,Xiulang Bridge,763614,121.52412027765467,24.99046028425729
2020,Jingping,1054136,121.5159472146019,24.9921677687474
2020,Zhonghe,1439674,121.49685451610128,25.001725087459377
2020,Qiaohe,543434,121.49022630210679,25.004590667817993
2020,Zhongyuan,754442,121.48335433974322,25.008508753264476
2020,Banxin,768557,121.47293039513582,25.014002570888305
2020,Y-Banqiao,2599601,121.46469,25.01554
2020,Xinpu Minsheng,709877,121.46697,25.0263
2020,Xingfu,1066536,121.45990194656648,25.049783726031855
2020,New Taipei Industrial Park,1186147,121.45957785560667,25.061081616149394
2021,Songshan Airport,969124,121.55163511046534,25.063104462027813
2021,Zhongshan Junior High School,3428641,121.54421643863033,25.06080611270273
2021,Nanjing Fuxing,9553176,121.54403933590369,25.052292279432056
2021,Zhongxiao Fuxing,11101659,121.54379399916067,25.041602162432408
2021,Daan,5961757,121.5436261083644,25.0328205730737
2021,Technology Building,3459012,121.54345147194539,25.025991976477005
2021,Liuzhangli,2832145,121.55305797318083,25.023844875733175
2021,Linguang,1115705,121.55882703203744,25.018523230734115
2021,Xinhai,850396,121.55701024355297,25.005383562847964
2021,Wanfang Hospital,3230339,121.55802856133452,24.999504452038764
2021,Wanfang Community,604224,121.56806667867862,24.998607713500114
2021,Muzha,1119936,121.57317598186135,24.998253352528412
2021,Taipei Zoo,1470785,121.57932507629135,24.99827748528025
2021,Dazhi,2242204,121.54814855983457,25.080477334160324
2021,Jiannann Rd.,2872011,121.55560715358948,25.08489845647162
2021,Xihu,3851430,121.5672124577793,25.08216141473821
2021,Gangquian,3967003,121.57528311843348,25.079995003678402
2021,Wende,1396509,121.58496851543221,25.078533106268527
2021,Neihu,2468724,121.59420587019453,25.083505565019824
2021,Dahu Park,932977,121.6023129070467,25.08380866638897
2021,Huzhou,2061810,121.60724154576957,25.072689271218778
2021,Donghu,2148461,121.61173723205351,25.06757795298427
2021,Nangang Software Park,1397396,121.61595418159499,25.0598989938964
2021,Taipei Nangang Exhibition Center,7273020,121.61762249277858,25.0545656791777
2021,Xiaobitan,945638,121.53529784254445,24.969554205353514
2021,Xindian,3363704,121.53761004105189,24.957871647770506
2021,Xindian District Office,3224540,121.54129865593423,24.9673944308081
2021,Qizhang,4143688,121.54291090576598,24.975082925897777
2021,Dapinglin,5916554,121.5413660346038,24.98291383339667
2021,Jingmei,4325440,121.5409209921252,24.993178356596204
2021,Wanlong,2647924,121.53900226954173,25.00196532519868
2021,Gongguan,6747256,121.53434703188556,25.01470748237314
2021,Taipower Building,4289314,121.52818732580072,25.02069268144765
2021,Guting,8012770,121.52256794084464,25.026885634859767
2021,Chiang Kai-Shek Memorial Hall,6039026,121.51704931955275,25.03427427019356
2021,Xiaonannmen,2254812,121.510781764249,25.035672778690685
2021,Dingxi,9052836,121.51544988024695,25.0136186456844
2021,Yongan Market,6537430,121.51112538697048,25.00255587953482
2021,Jingan,6604472,121.5050907781828,24.993922031758036
2021,Nanshijiao,5311592,121.50917264645942,24.99040853151986
2021,NTU Hospital,5330190,121.51622007732429,25.041827029154884
2021,Taipei Main Station,32296684,121.5174380246453,25.046233083441123
2021,Zhongshan,11021684,121.52039689994804,25.052675664748175
2021,Shuanglian,5084384,121.52070999301614,25.05764686024377
2021,Minquan W. Rd.,5708416,121.51936274027929,25.06287666536337
2021,Yuanshan,7095171,121.52013178478053,25.071380222093712
2021,Jiantan,6622843,121.52496914164323,25.084236417468688
2021,Shilin,7033047,121.52619154203938,25.093473979666292
2021,Zhishan,6043419,121.52254228458312,25.10281102722776
2021,Mingde,3179892,121.51882040916377,25.10979393588559
2021,Shipai,7626286,121.51564228487027,25.114420305321463
2021,Qilian,1908918,121.5062648104665,25.12085794562379
2021,Qiyan,2172380,121.50108298243138,25.125584855497433
2021,Beitou,4829760,121.49859115986241,25.131907048775716
2021,Xinbeitou,1384719,121.50253117138534,25.136936401899067
2021,Fuxinggang,1008750,121.48520813535161,25.137446811852804
2021,Zhongyi,827806,121.4731222409703,25.13075088521668
2021,Guandu,3322828,121.46719972493716,25.12578471313959
2021,Zhuwei,2498804,121.45945645181078,25.13694903321136
2021,Hongshulin,3223794,121.45895451204613,25.154114157533733
2021,Tamsui,8829780,121.4452583081884,25.167993283329395
2021,Dingpu,2325611,121.41927,24.95975
2021,Yongning,3299194,121.43682729636676,24.967220823923835
2021,Tucheng,2038530,121.4444515781318,24.97322601982389
2021,Haishan,5714840,121.44887528615253,24.985548276090636
2021,Far Eastern Hospital,6034631,121.45264887598302,24.998589027397475
2021,Fuzhong,7326197,121.45921891977315,25.008934844943454
2021,BL-Banqiao,9937324,121.46242,25.01409
2021,Xinpu,9827606,121.46798702828231,25.022995948446365
2021,Jiangzicui,6637418,121.4722367606001,25.029904942785876
2021,Longshan Temple,6557048,121.50122086189029,25.035229130503158
2021,Ximen,15305976,121.50848773359857,25.042212597087047
2021,Shandao Temple,5114863,121.5233401885831,25.044813009018718
2021,Zhongxiao Xinsheng,7925980,121.53291875841308,25.042354841091935
2021,Zhongxiao Dunhua,8315164,121.54965595628077,25.04149480094372
2021,Sun Yat-Sen Memorial Hall,4983424,121.5576889492678,25.04134746745301
2021,Taipei City Hall,15678097,121.5652594540565,25.04117889109046
2021,Yongchun,5107196,121.57587285864736,25.040863616679307
2021,Houshanpi,4170786,121.58200407698276,25.04427855362814
2021,Kunyang,3595607,121.5930201123863,25.050188656620406
2021,Nangang,5082428,121.60763420834738,25.052178378321834
2021,Xiangshan,3375546,121.57066633691176,25.032793324340496
2021,Taipei101/World Trade Center,6743074,121.56349009453884,25.03297947915487
2021,Xinyi Anhe,4700586,121.55323253075672,25.03315004254659
2021,Daan Park,2329232,121.5353080284314,25.03353525107303
2021,Beimen,2942840,121.5102786459113,25.049294237623993
2021,Songjiang Nanjing,8726012,121.53304925954893,25.052024514344147
2021,Taipei Arena,5320656,121.55200315528758,25.05164724218637
2021,Nanjing Sanmin,5677766,121.5643968828404,25.05143632091201
2021,Songshan,5673932,121.57773339237647,25.050001706485414
2021,Fu Jen University,3011010,121.43581241981629,25.032768730074984
2021,Xinzhuang,2831448,121.45231789675648,25.03614790870418
2021,Touqianzhuang,1559365,121.46162455915298,25.03960733108286
2021,Xianse Temple,1250827,121.4721227936169,25.04652687090844
2021,Sanchong,1777877,121.48394655537149,25.05559949906261
2021,Cailiao,2633516,121.49113831824576,25.059648334719515
2021,Taipei Bridge,2597499,121.49986798026123,25.062943649795628
2021,Daqiaotou,3308043,121.51284877945061,25.062922384403873
2021,Zhongshan Elementary School,4227734,121.5276644722842,25.062650999595398
2021,Xingtian Temple,6897654,121.53315637381542,25.057966034949423
2021,Dongmen,5747874,121.52832177315834,25.033927618168192
2021,Luzhou,3591842,121.46435733713015,25.091563669599626
2021,Sanmin Senior High School,3131978,121.47324093434406,25.085670389689398
2021,St. Ignatius High School,3212962,121.4796160953184,25.08074178667732
2021,Sanhe Junior High School,3194580,121.48634726047001,25.0768077912848
2021,Sanchong Elementary School,3090840,121.49744089647399,25.069935147639686
2021,Huilong,2805696,121.41266279325664,25.02251715705777
2021,Danfeng,2571516,121.4226990725201,25.028921091574322
2021,Shisizhang,349414,121.52868133414427,24.983975049022394
2021,Xiulang Bridge,661652,121.52412027765467,24.99046028425729
2021,Jingping,967725,121.5159472146019,24.9921677687474
2021,Zhonghe,1278801,121.49685451610128,25.001725087459377
2021,Qiaohe,566472,121.49022630210679,25.004590667817993
2021,Zhongyuan,799975,121.48335433974322,25.008508753264476
2021,Banxin,718162,121.47293039513582,25.014002570888305
2021,Y-Banqiao,2197512,121.46469,25.01554
2021,Xinpu Minsheng,598946,121.46697,25.0263
2021,Xingfu,983128,121.45990194656648,25.049783726031855
2021,New Taipei Industrial Park,1105657,121.45957785560667,25.061081616149394
2022,Songshan Airport,1125624,121.55163511046534,25.063104462027813
2022,Zhongshan Junior High School,3701648,121.54421643863033,25.06080611270273
2022,Nanjing Fuxing,10749968,121.54403933590369,25.052292279432056
2022,Zhongxiao Fuxing,12028310,121.54379399916067,25.041602162432408
2022,Daan,6480952,121.5436261083644,25.0328205730737
2022,Technology Building,3805198,121.54345147194539,25.025991976477005
2022,Liuzhangli,3016384,121.55305797318083,25.023844875733175
2022,Linguang,1222902,121.55882703203744,25.018523230734115
2022,Xinhai,952880,121.55701024355297,25.005383562847964
2022,Wanfang Hospital,3444195,121.55802856133452,24.999504452038764
2022,Wanfang Community,646310,121.56806667867862,24.998607713500114
2022,Muzha,1171570,121.57317598186135,24.998253352528412
2022,Taipei Zoo,1581342,121.57932507629135,24.99827748528025
2022,Dazhi,2440338,121.54814855983457,25.080477334160324
2022,Jiannann Rd.,3341714,121.55560715358948,25.08489845647162
2022,Xihu,4056108,121.5672124577793,25.08216141473821
2022,Gangquian,4393673,121.57528311843348,25.079995003678402
2022,Wende,1539274,121.58496851543221,25.078533106268527
2022,Neihu,2715597,121.59420587019453,25.083505565019824
2022,Dahu Park,985582,121.6023129070467,25.08380866638897
2022,Huzhou,2270710,121.60724154576957,25.072689271218778
2022,Donghu,2347580,121.61173723205351,25.06757795298427
2022,Nangang Software Park,1612674,121.61595418159499,25.0598989938964
2022,Taipei Nangang Exhibition Center,7991772,121.61762249277858,25.0545656791777
2022,Xiaobitan,1046020,121.53529784254445,24.969554205353514
2022,Xindian,3611602,121.53761004105189,24.957871647770506
2022,Xindian District Office,3606998,121.54129865593423,24.9673944308081
2022,Qizhang,4386894,121.54291090576598,24.975082925897777
2022,Dapinglin,6545295,121.5413660346038,24.98291383339667
2022,Jingmei,4659976,121.5409209921252,24.993178356596204
2022,Wanlong,2899181,121.53900226954173,25.00196532519868
2022,Gongguan,7610614,121.53434703188556,25.01470748237314
2022,Taipower Building,4597542,121.52818732580072,25.02069268144765
2022,Guting,8736441,121.52256794084464,25.026885634859767
2022,Chiang Kai-Shek Memorial Hall,6708714,121.51704931955275,25.03427427019356
2022,Xiaonannmen,2473878,121.510781764249,25.035672778690685
2022,Dingxi,9820284,121.51544988024695,25.0136186456844
2022,Yongan Market,7120968,121.51112538697048,25.00255587953482
2022,Jingan,7136946,121.5050907781828,24.993922031758036
2022,Nanshijiao,5727084,121.50917264645942,24.99040853151986
2022,NTU Hospital,5740593,121.51622007732429,25.041827029154884
2022,Taipei Main Station,36923673,121.5174380246453,25.046233083441123
2022,Zhongshan,13011263,121.52039689994804,25.052675664748175
2022,Shuanglian,5632222,121.52070999301614,25.05764686024377
2022,Minquan W. Rd.,6194906,121.51936274027929,25.06287666536337
2022,Yuanshan,7695266,121.52013178478053,25.071380222093712
2022,Jiantan,7326049,121.52496914164323,25.084236417468688
2022,Shilin,7670476,121.52619154203938,25.093473979666292
2022,Zhishan,6539330,121.52254228458312,25.10281102722776
2022,Mingde,3466404,121.51882040916377,25.10979393588559
2022,Shipai,8209284,121.51564228487027,25.114420305321463
2022,Qilian,2076900,121.5062648104665,25.12085794562379
2022,Qiyan,2363952,121.50108298243138,25.125584855497433
2022,Beitou,5225892,121.49859115986241,25.131907048775716
2022,Xinbeitou,1480609,121.50253117138534,25.136936401899067
2022,Fuxinggang,1067854,121.48520813535161,25.137446811852804
2022,Zhongyi,865875,121.4731222409703,25.13075088521668
2022,Guandu,3576900,121.46719972493716,25.12578471313959
2022,Zhuwei,2717060,121.45945645181078,25.13694903321136
2022,Hongshulin,3554874,121.45895451204613,25.154114157533733
2022,Tamsui,9566242,121.4452583081884,25.167993283329395
2022,Dingpu,2526606,121.41927,24.95975
2022,Yongning,3590520,121.43682729636676,24.967220823923835
2022,Tucheng,2259122,121.4444515781318,24.97322601982389
2022,Haishan,6260182,121.44887528615253,24.985548276090636
2022,Far Eastern Hospital,6560456,121.45264887598302,24.998589027397475
2022,Fuzhong,7895462,121.45921891977315,25.008934844943454
2022,BL-Banqiao,11210808,121.46242,25.01409
2022,Xinpu,10653127,121.46798702828231,25.022995948446365
2022,Jiangzicui,7445884,121.4722367606001,25.029904942785876
2022,Longshan Temple,7304786,121.50122086189029,25.035229130503158
2022,Ximen,17020936,121.50848773359857,25.042212597087047
2022,Shandao Temple,5851330,121.5233401885831,25.044813009018718
2022,Zhongxiao Xinsheng,9280739,121.53291875841308,25.042354841091935
2022,Zhongxiao Dunhua,9323038,121.54965595628077,25.04149480094372
2022,Sun Yat-Sen Memorial Hall,5647704,121.5576889492678,25.04134746745301
2022,Taipei City Hall,17520930,121.5652594540565,25.04117889109046
2022,Yongchun,5622812,121.57587285864736,25.040863616679307
2022,Houshanpi,4513676,121.58200407698276,25.04427855362814
2022,Kunyang,3916208,121.5930201123863,25.050188656620406
2022,Nangang,5788758,121.60763420834738,25.052178378321834
2022,Xiangshan,3577848,121.57066633691176,25.032793324340496
2022,Taipei101/World Trade Center,7967622,121.56349009453884,25.03297947915487
